,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,class,predicted
6514,(34 - 45],unemployed,married,secondary,no,<= 235,no,no,cellular,> 20,jan,> 2,-1,0,unknown,0,0
6515,(34 - 45],technician,married,secondary,no,(235 - 1158],no,no,cellular,<= 11,aug,<= 2,-1,0,unknown,0,0
6516,> 45,admin.,married,primary,no,> 1158,yes,no,unknown,(11 - 20],may,> 2,-1,0,unknown,0,0
6517,(34 - 45],technician,single,secondary,no,(235 - 1158],yes,no,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
6518,(34 - 45],services,married,tertiary,no,(235 - 1158],no,no,unknown,(11 - 20],jun,> 2,-1,0,unknown,0,0
6519,<= 34,management,married,tertiary,no,<= 235,yes,no,cellular,(11 - 20],jul,<= 2,-1,0,unknown,0,0
6520,> 45,self-employed,married,tertiary,no,<= 235,no,no,telephone,> 20,nov,<= 2,-1,0,unknown,0,0
6521,> 45,entrepreneur,married,secondary,no,(235 - 1158],no,no,cellular,<= 11,aug,<= 2,-1,0,unknown,0,1
6522,(34 - 45],technician,married,secondary,no,> 1158,no,no,cellular,> 20,nov,<= 2,92,2,other,0,1
6523,(34 - 45],management,married,tertiary,no,<= 235,yes,no,telephone,(11 - 20],may,> 2,-1,0,unknown,0,0
6524,> 45,unemployed,married,secondary,no,<= 235,no,yes,cellular,<= 11,jul,<= 2,-1,0,unknown,0,0
6525,> 45,management,married,secondary,no,<= 235,no,no,cellular,(11 - 20],nov,<= 2,-1,0,unknown,0,0
6526,(34 - 45],services,married,primary,no,> 1158,yes,no,unknown,> 20,may,<= 2,-1,0,unknown,0,0
6527,> 45,services,married,primary,no,<= 235,no,no,unknown,> 20,jun,<= 2,-1,0,unknown,0,0
6528,<= 34,admin.,married,secondary,no,(235 - 1158],yes,no,cellular,<= 11,may,> 2,361,3,other,0,0
6529,(34 - 45],blue-collar,married,primary,no,<= 235,yes,no,unknown,> 20,may,<= 2,-1,0,unknown,0,0
6530,(34 - 45],technician,married,secondary,no,> 1158,yes,yes,unknown,(11 - 20],jun,> 2,-1,0,unknown,0,0
6531,(34 - 45],admin.,divorced,secondary,no,<= 235,yes,no,cellular,(11 - 20],apr,> 2,-1,0,unknown,0,0
6532,> 45,blue-collar,married,primary,no,> 1158,no,no,unknown,(11 - 20],jun,> 2,-1,0,unknown,0,0
6533,(34 - 45],technician,married,secondary,no,(235 - 1158],no,no,cellular,> 20,jul,<= 2,-1,0,unknown,0,0
6534,(34 - 45],blue-collar,married,secondary,no,<= 235,yes,no,unknown,> 20,may,<= 2,-1,0,unknown,0,0
6535,> 45,technician,single,unknown,no,(235 - 1158],no,no,cellular,> 20,jan,> 2,-1,0,unknown,0,0
6536,> 45,self-employed,divorced,secondary,no,(235 - 1158],no,yes,cellular,> 20,aug,> 2,-1,0,unknown,0,0
6537,> 45,blue-collar,married,secondary,no,> 1158,yes,no,telephone,(11 - 20],may,<= 2,-1,0,unknown,0,0
6538,<= 34,management,single,tertiary,no,<= 235,yes,no,cellular,(11 - 20],may,<= 2,-1,0,unknown,0,1
6539,<= 34,blue-collar,single,primary,no,(235 - 1158],yes,no,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
6540,(34 - 45],management,married,tertiary,no,<= 235,yes,no,cellular,> 20,apr,<= 2,259,2,failure,0,0
6541,(34 - 45],management,married,tertiary,no,(235 - 1158],no,no,cellular,(11 - 20],sep,<= 2,-1,0,unknown,0,1
6542,> 45,blue-collar,divorced,primary,no,> 1158,no,no,unknown,<= 11,jun,<= 2,-1,0,unknown,0,0
6543,(34 - 45],services,married,secondary,no,<= 235,yes,no,cellular,<= 11,jul,<= 2,-1,0,unknown,0,0
6544,(34 - 45],services,single,secondary,no,<= 235,yes,no,unknown,> 20,may,<= 2,-1,0,unknown,0,0
6545,<= 34,admin.,single,secondary,no,<= 235,yes,no,unknown,> 20,may,<= 2,-1,0,unknown,0,0
6546,(34 - 45],services,married,secondary,no,<= 235,yes,yes,cellular,<= 11,feb,<= 2,-1,0,unknown,0,0
6547,(34 - 45],management,married,secondary,no,> 1158,yes,no,cellular,> 20,nov,<= 2,-1,0,unknown,0,0
6548,> 45,technician,single,tertiary,no,> 1158,yes,no,cellular,> 20,nov,<= 2,171,7,failure,0,0
6549,<= 34,admin.,married,secondary,no,> 1158,no,no,cellular,> 20,apr,<= 2,-1,0,unknown,0,1
6550,> 45,management,divorced,tertiary,no,<= 235,yes,no,unknown,<= 11,may,<= 2,-1,0,unknown,0,0
6551,<= 34,technician,single,secondary,no,<= 235,no,no,cellular,<= 11,aug,<= 2,-1,0,unknown,0,0
6552,> 45,technician,married,primary,no,> 1158,no,no,cellular,> 20,nov,<= 2,-1,0,unknown,0,1
6553,<= 34,admin.,married,secondary,no,(235 - 1158],yes,no,cellular,<= 11,may,<= 2,321,1,failure,0,0
6554,(34 - 45],management,married,tertiary,no,(235 - 1158],no,no,cellular,(11 - 20],aug,> 2,-1,0,unknown,0,0
6555,<= 34,technician,single,tertiary,no,<= 235,yes,no,cellular,> 20,jul,> 2,-1,0,unknown,0,0
6556,> 45,blue-collar,married,primary,no,(235 - 1158],yes,yes,cellular,> 20,jan,<= 2,251,7,other,0,0
6557,(34 - 45],technician,married,secondary,no,<= 235,no,no,telephone,> 20,jul,<= 2,-1,0,unknown,0,0
6558,> 45,technician,divorced,secondary,no,<= 235,no,no,cellular,> 20,aug,<= 2,-1,0,unknown,0,0
6559,<= 34,management,married,tertiary,no,(235 - 1158],yes,no,cellular,<= 11,aug,> 2,-1,0,unknown,0,0
6560,(34 - 45],management,married,tertiary,no,<= 235,no,no,cellular,> 20,aug,> 2,-1,0,unknown,0,0
6561,(34 - 45],management,single,tertiary,no,> 1158,yes,no,cellular,> 20,aug,> 2,-1,0,unknown,0,0
6562,(34 - 45],services,single,primary,no,<= 235,no,yes,cellular,<= 11,feb,> 2,245,5,other,0,0
6563,(34 - 45],technician,married,unknown,no,(235 - 1158],yes,no,cellular,(11 - 20],oct,<= 2,42,1,failure,0,1
6564,(34 - 45],blue-collar,married,primary,no,> 1158,yes,no,cellular,(11 - 20],may,<= 2,-1,0,unknown,0,1
6565,> 45,technician,married,secondary,no,<= 235,no,no,unknown,<= 11,jun,<= 2,-1,0,unknown,0,0
6566,<= 34,blue-collar,single,primary,no,(235 - 1158],yes,no,cellular,(11 - 20],may,<= 2,363,2,failure,0,0
6567,(34 - 45],management,single,tertiary,no,<= 235,yes,no,cellular,(11 - 20],may,<= 2,272,6,failure,0,0
6568,(34 - 45],technician,married,secondary,no,> 1158,no,no,unknown,(11 - 20],jun,<= 2,-1,0,unknown,0,0
6569,<= 34,management,single,tertiary,no,<= 235,no,yes,cellular,<= 11,feb,> 2,209,1,failure,0,0
6570,(34 - 45],technician,divorced,secondary,no,> 1158,yes,no,cellular,> 20,jul,<= 2,-1,0,unknown,0,0
6571,<= 34,student,single,secondary,no,> 1158,no,no,cellular,> 20,aug,<= 2,-1,0,unknown,0,1
6572,> 45,entrepreneur,divorced,secondary,no,<= 235,yes,no,unknown,(11 - 20],may,> 2,-1,0,unknown,0,0
6573,> 45,technician,married,tertiary,no,<= 235,no,yes,unknown,<= 11,may,<= 2,-1,0,unknown,0,0
6574,<= 34,management,single,secondary,no,<= 235,no,no,cellular,<= 11,jul,<= 2,-1,0,unknown,0,0
6575,<= 34,management,married,secondary,no,(235 - 1158],yes,no,cellular,> 20,jul,<= 2,-1,0,unknown,0,0
6576,<= 34,technician,married,secondary,no,<= 235,yes,no,unknown,(11 - 20],may,> 2,-1,0,unknown,0,0
6577,(34 - 45],admin.,married,secondary,no,<= 235,yes,no,cellular,(11 - 20],nov,> 2,-1,0,unknown,0,0
6578,<= 34,admin.,married,secondary,no,<= 235,no,no,unknown,> 20,may,> 2,-1,0,unknown,0,0
6579,> 45,blue-collar,married,primary,no,<= 235,yes,no,cellular,(11 - 20],apr,> 2,274,3,failure,0,0
6580,> 45,management,married,tertiary,no,(235 - 1158],no,no,cellular,> 20,apr,<= 2,-1,0,unknown,0,1
6581,(34 - 45],admin.,married,secondary,no,(235 - 1158],yes,no,cellular,<= 11,sep,<= 2,213,1,failure,0,0
6582,(34 - 45],blue-collar,married,secondary,no,<= 235,yes,no,unknown,> 20,may,<= 2,-1,0,unknown,0,0
6583,> 45,self-employed,married,tertiary,no,(235 - 1158],no,no,telephone,> 20,jul,> 2,-1,0,unknown,0,0
6584,<= 34,technician,single,secondary,no,<= 235,yes,no,unknown,<= 11,jun,<= 2,-1,0,unknown,0,0
6585,<= 34,admin.,single,secondary,no,<= 235,yes,no,unknown,<= 11,may,<= 2,-1,0,unknown,0,0
6586,> 45,technician,divorced,secondary,no,> 1158,no,no,cellular,(11 - 20],jul,> 2,-1,0,unknown,0,1
6587,(34 - 45],entrepreneur,married,tertiary,no,<= 235,yes,no,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
6588,<= 34,unemployed,single,tertiary,no,<= 235,yes,no,unknown,> 20,may,> 2,-1,0,unknown,0,0
6589,> 45,blue-collar,married,primary,no,> 1158,yes,no,unknown,<= 11,jun,<= 2,-1,0,unknown,0,0
6590,<= 34,technician,single,tertiary,no,(235 - 1158],no,no,cellular,<= 11,aug,> 2,-1,0,unknown,0,1
6591,> 45,retired,married,primary,no,<= 235,no,no,cellular,<= 11,jul,> 2,-1,0,unknown,0,0
6592,(34 - 45],admin.,married,secondary,no,> 1158,yes,no,cellular,<= 11,feb,<= 2,189,2,failure,0,0
6593,(34 - 45],self-employed,married,secondary,no,<= 235,no,no,unknown,(11 - 20],jun,<= 2,-1,0,unknown,0,0
6594,> 45,admin.,divorced,secondary,no,<= 235,yes,no,unknown,(11 - 20],jun,<= 2,-1,0,unknown,0,0
6595,<= 34,management,single,secondary,no,<= 235,yes,no,cellular,<= 11,feb,<= 2,-1,0,unknown,0,0
6596,> 45,technician,married,secondary,no,<= 235,no,no,cellular,(11 - 20],aug,> 2,-1,0,unknown,0,0
6597,<= 34,services,single,secondary,no,<= 235,yes,no,cellular,(11 - 20],may,<= 2,-1,0,unknown,0,0
6598,<= 34,blue-collar,single,secondary,no,<= 235,yes,no,cellular,(11 - 20],may,> 2,355,4,other,0,0
6599,> 45,retired,married,tertiary,no,> 1158,no,no,cellular,<= 11,mar,<= 2,92,3,success,0,1
6600,<= 34,services,single,secondary,no,<= 235,yes,yes,cellular,(11 - 20],may,<= 2,-1,0,unknown,0,0
6601,> 45,management,single,tertiary,no,> 1158,no,no,cellular,(11 - 20],aug,> 2,-1,0,unknown,0,0
6602,<= 34,technician,single,secondary,no,<= 235,yes,yes,unknown,(11 - 20],jun,> 2,-1,0,unknown,0,0
6603,> 45,retired,married,unknown,no,> 1158,no,no,cellular,> 20,jan,<= 2,-1,0,unknown,0,1
6604,> 45,entrepreneur,married,secondary,no,<= 235,yes,yes,cellular,(11 - 20],nov,<= 2,-1,0,unknown,0,0
6605,> 45,management,married,tertiary,no,> 1158,no,no,cellular,(11 - 20],aug,<= 2,-1,0,unknown,0,1
6606,> 45,entrepreneur,married,secondary,no,<= 235,no,yes,cellular,(11 - 20],jul,<= 2,-1,0,unknown,0,0
6607,(34 - 45],admin.,single,secondary,no,(235 - 1158],yes,no,unknown,(11 - 20],jun,> 2,-1,0,unknown,0,0
6608,<= 34,technician,single,secondary,no,> 1158,yes,no,cellular,(11 - 20],nov,<= 2,167,2,failure,0,0
6609,<= 34,management,single,tertiary,no,> 1158,yes,no,cellular,<= 11,feb,<= 2,260,1,other,0,1
6610,(34 - 45],admin.,single,secondary,no,<= 235,yes,no,cellular,> 20,jul,> 2,-1,0,unknown,0,0
6611,(34 - 45],blue-collar,married,tertiary,no,> 1158,yes,no,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
6612,(34 - 45],admin.,single,secondary,no,<= 235,yes,no,cellular,> 20,nov,<= 2,-1,0,unknown,0,0
6613,(34 - 45],technician,married,secondary,no,> 1158,no,no,cellular,<= 11,aug,<= 2,-1,0,unknown,0,1
6614,> 45,retired,married,primary,no,> 1158,no,no,cellular,(11 - 20],mar,<= 2,-1,0,unknown,0,1
6615,> 45,technician,divorced,tertiary,no,<= 235,no,yes,cellular,(11 - 20],aug,> 2,-1,0,unknown,0,0
6616,> 45,management,married,tertiary,no,<= 235,no,no,telephone,(11 - 20],oct,<= 2,-1,0,unknown,0,1
6617,<= 34,admin.,single,secondary,no,<= 235,yes,no,unknown,> 20,may,<= 2,-1,0,unknown,0,0
6618,(34 - 45],technician,married,secondary,no,(235 - 1158],yes,no,cellular,(11 - 20],jun,> 2,98,5,success,0,1
6619,> 45,entrepreneur,married,tertiary,no,<= 235,no,no,cellular,> 20,jul,<= 2,-1,0,unknown,0,0
6620,> 45,technician,divorced,secondary,no,<= 235,no,no,cellular,<= 11,aug,<= 2,-1,0,unknown,0,0
6621,(34 - 45],blue-collar,married,secondary,no,(235 - 1158],yes,no,unknown,> 20,may,> 2,-1,0,unknown,0,0
6622,(34 - 45],management,divorced,secondary,no,<= 235,no,no,cellular,<= 11,aug,<= 2,-1,0,unknown,0,1
6623,<= 34,blue-collar,married,secondary,no,<= 235,yes,no,cellular,<= 11,may,<= 2,-1,0,unknown,0,0
6624,> 45,services,married,secondary,no,<= 235,no,yes,telephone,<= 11,feb,<= 2,205,6,failure,0,0
6625,> 45,admin.,married,secondary,no,> 1158,no,no,telephone,(11 - 20],nov,<= 2,-1,0,unknown,0,0
6626,<= 34,management,married,tertiary,no,(235 - 1158],no,no,cellular,> 20,may,<= 2,190,1,failure,0,1
6627,> 45,blue-collar,married,secondary,no,> 1158,yes,no,cellular,<= 11,may,<= 2,259,4,failure,0,0
6628,(34 - 45],blue-collar,married,secondary,no,> 1158,no,no,unknown,<= 11,jun,<= 2,-1,0,unknown,0,0
6629,(34 - 45],blue-collar,married,primary,no,> 1158,no,yes,telephone,(11 - 20],jul,> 2,-1,0,unknown,0,0
6630,(34 - 45],entrepreneur,divorced,tertiary,no,> 1158,yes,yes,cellular,(11 - 20],nov,<= 2,162,3,failure,0,0
6631,(34 - 45],entrepreneur,married,secondary,no,<= 235,no,no,cellular,<= 11,feb,<= 2,-1,0,unknown,0,0
6632,> 45,self-employed,married,secondary,no,(235 - 1158],yes,no,cellular,> 20,jul,> 2,-1,0,unknown,0,0
6633,<= 34,technician,married,secondary,no,<= 235,no,no,cellular,> 20,aug,> 2,-1,0,unknown,0,0
6634,> 45,housemaid,married,primary,no,<= 235,no,no,cellular,> 20,nov,> 2,-1,0,unknown,0,0
6635,> 45,services,married,unknown,no,(235 - 1158],no,yes,cellular,(11 - 20],nov,<= 2,152,1,success,0,1
6636,> 45,blue-collar,married,secondary,no,<= 235,no,yes,cellular,<= 11,aug,<= 2,-1,0,unknown,0,0
6637,(34 - 45],management,married,tertiary,no,<= 235,yes,no,cellular,<= 11,may,<= 2,-1,0,unknown,0,0
6638,(34 - 45],management,divorced,tertiary,no,> 1158,no,no,cellular,> 20,jul,<= 2,-1,0,unknown,0,1
6639,(34 - 45],management,married,tertiary,no,<= 235,yes,no,cellular,(11 - 20],aug,<= 2,-1,0,unknown,0,0
6640,<= 34,student,single,tertiary,no,> 1158,yes,no,cellular,> 20,aug,> 2,91,7,success,0,1
6641,(34 - 45],admin.,married,secondary,no,(235 - 1158],yes,no,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
6642,(34 - 45],technician,married,secondary,no,(235 - 1158],yes,yes,cellular,<= 11,may,<= 2,-1,0,unknown,0,0
6643,<= 34,blue-collar,married,secondary,no,(235 - 1158],yes,no,unknown,> 20,may,> 2,-1,0,unknown,0,1
6644,<= 34,management,married,tertiary,no,(235 - 1158],yes,no,cellular,<= 11,jul,> 2,-1,0,unknown,0,0
6645,> 45,retired,married,tertiary,no,> 1158,no,no,cellular,<= 11,feb,<= 2,-1,0,unknown,0,1
6646,<= 34,technician,divorced,secondary,no,<= 235,no,no,unknown,> 20,may,<= 2,-1,0,unknown,0,0
6647,> 45,services,divorced,secondary,no,(235 - 1158],yes,no,cellular,<= 11,may,<= 2,338,8,other,0,0
6648,<= 34,management,married,tertiary,no,> 1158,no,no,cellular,(11 - 20],aug,<= 2,-1,0,unknown,0,0
6649,<= 34,management,married,tertiary,no,<= 235,no,no,cellular,<= 11,feb,<= 2,-1,0,unknown,0,1
6650,(34 - 45],blue-collar,married,unknown,no,<= 235,yes,no,unknown,> 20,may,> 2,-1,0,unknown,0,0
6651,> 45,retired,married,primary,no,(235 - 1158],no,yes,cellular,> 20,jul,<= 2,-1,0,unknown,0,0
6652,> 45,housemaid,married,secondary,no,(235 - 1158],no,no,cellular,<= 11,jun,<= 2,89,2,success,0,1
6653,<= 34,management,married,tertiary,no,(235 - 1158],yes,no,cellular,(11 - 20],apr,<= 2,153,1,failure,0,0
6654,<= 34,admin.,married,secondary,no,<= 235,yes,no,cellular,(11 - 20],may,<= 2,351,1,failure,0,0
6655,> 45,housemaid,married,primary,no,(235 - 1158],yes,no,unknown,(11 - 20],may,> 2,-1,0,unknown,0,0
6656,(34 - 45],self-employed,divorced,secondary,no,<= 235,yes,no,cellular,(11 - 20],apr,<= 2,-1,0,unknown,0,1
6657,(34 - 45],management,married,tertiary,no,> 1158,yes,no,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
6658,> 45,self-employed,married,primary,no,> 1158,no,no,unknown,(11 - 20],jun,<= 2,-1,0,unknown,0,0
6659,> 45,services,divorced,unknown,no,> 1158,no,no,unknown,(11 - 20],jun,> 2,-1,0,unknown,0,0
6660,> 45,management,married,primary,no,> 1158,yes,no,cellular,(11 - 20],nov,<= 2,131,2,failure,0,0
6661,(34 - 45],self-employed,married,secondary,no,<= 235,yes,no,cellular,(11 - 20],nov,<= 2,167,1,failure,0,0
6662,> 45,technician,married,secondary,no,> 1158,no,no,cellular,(11 - 20],aug,> 2,-1,0,unknown,0,0
6663,> 45,technician,married,tertiary,no,<= 235,no,no,cellular,(11 - 20],jul,<= 2,-1,0,unknown,0,1
6664,<= 34,technician,divorced,tertiary,no,(235 - 1158],yes,no,cellular,> 20,jul,> 2,-1,0,unknown,0,0
6665,> 45,self-employed,single,primary,no,<= 235,no,yes,cellular,(11 - 20],jul,> 2,-1,0,unknown,0,0
6666,(34 - 45],admin.,married,secondary,no,> 1158,no,no,unknown,<= 11,jun,> 2,-1,0,unknown,0,0
6667,(34 - 45],admin.,single,secondary,no,(235 - 1158],yes,no,cellular,(11 - 20],may,> 2,367,4,failure,0,0
6668,(34 - 45],management,married,primary,no,(235 - 1158],yes,yes,cellular,(11 - 20],jul,> 2,-1,0,unknown,0,0
6669,(34 - 45],admin.,married,secondary,no,> 1158,no,no,unknown,> 20,may,<= 2,-1,0,unknown,0,0
6670,(34 - 45],technician,divorced,secondary,no,(235 - 1158],yes,no,cellular,(11 - 20],nov,> 2,189,1,failure,0,0
6671,<= 34,services,married,secondary,no,<= 235,yes,no,unknown,> 20,may,<= 2,-1,0,unknown,0,0
6672,> 45,admin.,divorced,secondary,no,<= 235,yes,yes,unknown,<= 11,jun,> 2,-1,0,unknown,0,0
6673,(34 - 45],blue-collar,married,primary,no,(235 - 1158],no,yes,cellular,> 20,jan,<= 2,-1,0,unknown,0,0
6674,(34 - 45],management,divorced,tertiary,no,(235 - 1158],yes,no,cellular,<= 11,may,<= 2,-1,0,unknown,0,0
6675,(34 - 45],admin.,single,secondary,no,> 1158,yes,no,cellular,(11 - 20],may,<= 2,-1,0,unknown,0,1
6676,> 45,retired,married,secondary,no,(235 - 1158],no,no,unknown,> 20,may,> 2,-1,0,unknown,0,0
6677,> 45,unemployed,married,secondary,no,(235 - 1158],yes,no,unknown,<= 11,may,<= 2,-1,0,unknown,0,0
6678,<= 34,technician,married,secondary,no,(235 - 1158],no,no,cellular,> 20,jan,<= 2,-1,0,unknown,0,0
6679,(34 - 45],blue-collar,married,primary,no,(235 - 1158],yes,no,unknown,(11 - 20],may,> 2,-1,0,unknown,0,0
6680,(34 - 45],admin.,married,secondary,no,(235 - 1158],no,yes,cellular,> 20,jul,<= 2,-1,0,unknown,0,0
6681,<= 34,services,married,secondary,no,(235 - 1158],yes,yes,cellular,<= 11,jul,<= 2,-1,0,unknown,0,0
6682,(34 - 45],management,married,tertiary,no,> 1158,no,no,cellular,(11 - 20],nov,<= 2,-1,0,unknown,0,0
6683,<= 34,blue-collar,single,secondary,no,> 1158,no,no,telephone,> 20,jan,<= 2,2,17,other,0,0
6684,(34 - 45],technician,single,secondary,no,(235 - 1158],yes,no,cellular,(11 - 20],jul,> 2,-1,0,unknown,0,0
6685,> 45,admin.,married,primary,no,(235 - 1158],yes,no,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
6686,<= 34,blue-collar,married,secondary,no,(235 - 1158],yes,no,cellular,> 20,jul,> 2,-1,0,unknown,0,0
6687,(34 - 45],entrepreneur,married,tertiary,no,> 1158,yes,yes,cellular,> 20,aug,> 2,-1,0,unknown,0,0
6688,<= 34,blue-collar,divorced,unknown,no,(235 - 1158],yes,yes,unknown,> 20,jun,> 2,-1,0,unknown,0,0
6689,<= 34,admin.,single,secondary,no,<= 235,no,no,cellular,<= 11,jul,> 2,-1,0,unknown,0,0
6690,> 45,blue-collar,married,secondary,no,> 1158,yes,no,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
6691,> 45,retired,divorced,unknown,no,<= 235,no,no,telephone,(11 - 20],oct,<= 2,-1,0,unknown,0,1
6692,<= 34,blue-collar,married,secondary,no,<= 235,yes,yes,unknown,> 20,may,> 2,-1,0,unknown,0,0
6693,(34 - 45],entrepreneur,married,tertiary,yes,<= 235,yes,yes,unknown,(11 - 20],jun,> 2,-1,0,unknown,0,0
6694,(34 - 45],technician,married,secondary,no,> 1158,no,no,cellular,<= 11,aug,<= 2,-1,0,unknown,0,1
6695,(34 - 45],technician,single,secondary,no,> 1158,yes,no,cellular,> 20,may,<= 2,105,1,success,0,1
6696,<= 34,admin.,married,secondary,no,(235 - 1158],no,yes,cellular,<= 11,jul,> 2,-1,0,unknown,0,0
6697,(34 - 45],blue-collar,married,primary,no,<= 235,yes,no,cellular,(11 - 20],apr,<= 2,337,3,failure,0,0
6698,(34 - 45],retired,divorced,secondary,no,> 1158,no,yes,unknown,(11 - 20],jun,<= 2,-1,0,unknown,0,0
6699,<= 34,blue-collar,married,secondary,no,<= 235,yes,no,cellular,<= 11,jul,<= 2,-1,0,unknown,0,0
6700,(34 - 45],admin.,married,secondary,no,<= 235,no,yes,cellular,(11 - 20],nov,<= 2,152,5,failure,0,0
6701,> 45,admin.,married,primary,no,<= 235,no,yes,cellular,(11 - 20],jul,<= 2,-1,0,unknown,0,0
6702,> 45,self-employed,married,primary,no,<= 235,no,yes,telephone,<= 11,jul,<= 2,-1,0,unknown,0,0
6703,(34 - 45],blue-collar,married,secondary,no,<= 235,yes,yes,cellular,<= 11,may,<= 2,353,1,failure,0,0
6704,(34 - 45],admin.,married,secondary,no,(235 - 1158],yes,no,cellular,<= 11,jul,<= 2,-1,0,unknown,0,0
6705,<= 34,technician,married,tertiary,no,<= 235,yes,no,cellular,(11 - 20],nov,> 2,-1,0,unknown,0,0
6706,<= 34,blue-collar,married,secondary,no,(235 - 1158],yes,no,cellular,(11 - 20],apr,<= 2,332,2,other,0,0
6707,(34 - 45],management,married,tertiary,no,<= 235,no,no,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
6708,<= 34,management,single,tertiary,no,> 1158,yes,no,cellular,<= 11,may,<= 2,-1,0,unknown,0,1
6709,> 45,unknown,married,unknown,no,<= 235,no,no,cellular,<= 11,aug,<= 2,-1,0,unknown,0,0
6710,> 45,retired,divorced,primary,no,> 1158,no,no,telephone,(11 - 20],sep,<= 2,535,2,success,0,1
6711,<= 34,admin.,married,secondary,no,(235 - 1158],yes,no,cellular,<= 11,jul,<= 2,-1,0,unknown,0,1
6712,<= 34,housemaid,divorced,primary,no,<= 235,yes,no,telephone,<= 11,jul,<= 2,-1,0,unknown,0,0
6713,> 45,housemaid,divorced,secondary,no,<= 235,yes,yes,cellular,<= 11,may,<= 2,-1,0,unknown,0,1
6714,<= 34,services,married,secondary,no,> 1158,yes,yes,cellular,<= 11,feb,> 2,201,6,failure,0,0
6715,(34 - 45],admin.,married,secondary,no,(235 - 1158],yes,no,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
6716,<= 34,technician,single,secondary,no,<= 235,yes,no,unknown,> 20,may,<= 2,-1,0,unknown,0,0
6717,<= 34,technician,divorced,secondary,no,(235 - 1158],no,no,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
6718,<= 34,admin.,married,secondary,no,(235 - 1158],yes,yes,unknown,> 20,may,<= 2,-1,0,unknown,0,0
6719,> 45,entrepreneur,married,secondary,yes,<= 235,no,yes,cellular,> 20,jul,<= 2,-1,0,unknown,0,0
6720,(34 - 45],management,married,primary,no,(235 - 1158],yes,yes,cellular,<= 11,apr,<= 2,258,3,failure,0,0
6721,<= 34,blue-collar,married,secondary,no,<= 235,yes,no,unknown,<= 11,may,<= 2,-1,0,unknown,0,0
6722,(34 - 45],management,divorced,unknown,no,> 1158,no,no,cellular,<= 11,sep,> 2,102,3,success,0,1
6723,(34 - 45],admin.,divorced,unknown,no,(235 - 1158],no,no,telephone,<= 11,jul,> 2,-1,0,unknown,0,1
6724,> 45,technician,divorced,secondary,no,<= 235,yes,yes,cellular,<= 11,jul,<= 2,-1,0,unknown,0,1
6725,(34 - 45],blue-collar,married,unknown,no,<= 235,yes,no,cellular,<= 11,apr,<= 2,267,1,failure,0,0
6726,> 45,admin.,married,secondary,no,<= 235,no,no,cellular,(11 - 20],aug,> 2,-1,0,unknown,0,0
6727,> 45,technician,divorced,secondary,no,> 1158,no,no,unknown,(11 - 20],jun,> 2,-1,0,unknown,0,0
6728,> 45,technician,divorced,tertiary,no,> 1158,yes,no,cellular,<= 11,jun,<= 2,82,1,success,0,1
6729,<= 34,blue-collar,single,primary,no,<= 235,yes,no,cellular,> 20,jul,> 2,-1,0,unknown,0,0
6730,<= 34,student,single,secondary,no,<= 235,no,no,cellular,<= 11,jun,<= 2,-1,0,unknown,0,1
6731,(34 - 45],technician,married,tertiary,no,<= 235,yes,no,cellular,(11 - 20],oct,<= 2,50,2,success,0,1
6732,(34 - 45],blue-collar,married,secondary,no,(235 - 1158],no,yes,unknown,> 20,may,<= 2,-1,0,unknown,0,0
6733,> 45,management,married,secondary,no,> 1158,no,no,cellular,> 20,apr,<= 2,-1,0,unknown,0,1
6734,(34 - 45],admin.,single,secondary,no,<= 235,no,no,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
