,age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,class,predicted
17954,<= 31,State-gov,Bachelors,Never-Married,Professional,Not-in-family,White,Male,0,0,<= 40,0,0
17955,> 44,Self-emp-not-inc,Doctorate,Married,White-Collar,Husband,White,Male,0,0,<= 40,1,0
17956,> 44,Federal-gov,Bachelors,Married,Professional,Husband,White,Male,0,0,<= 40,1,1
17957,(31 - 44],Private,High School grad,Married,Sales,Husband,White,Male,0,0,> 40,1,0
17958,(31 - 44],Private,High School grad,Married,Sales,Husband,White,Male,Low,0,> 40,1,1
17959,(31 - 44],Private,Prof-School,Never-Married,Professional,Own-child,White,Male,0,0,> 40,1,0
17960,<= 31,Private,High School grad,Married,Service,Husband,White,Male,0,0,<= 40,0,0
17961,> 44,Local-gov,High School grad,Widowed,Blue-Collar,Not-in-family,Black,Male,0,0,<= 40,0,0
17962,> 44,Private,Associates,Married,White-Collar,Husband,White,Male,0,0,<= 40,1,0
17963,(31 - 44],Local-gov,Masters,Separated,Professional,Unmarried,White,Male,0,0,<= 40,0,0
17964,<= 31,Private,High School grad,Never-Married,Blue-Collar,Own-child,Black,Male,0,0,<= 40,0,0
17965,> 44,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,<= 40,0,0
17966,> 44,Local-gov,High School grad,Married,White-Collar,Wife,White,Female,0,0,> 40,1,0
17967,<= 31,Private,Dropout,Married,White-Collar,Wife,White,Female,0,0,<= 40,0,0
17968,(31 - 44],Private,Masters,Married,Professional,Husband,White,Male,0,0,<= 40,1,1
17969,<= 31,Private,Bachelors,Married,White-Collar,Husband,White,Male,0,0,> 40,1,0
17970,(31 - 44],Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,0,0
17971,<= 31,State-gov,High School grad,Never-Married,Admin,Own-child,White,Female,0,0,<= 40,0,0
17972,(31 - 44],Self-emp-not-inc,Masters,Married,Sales,Husband,White,Male,0,0,> 40,0,0
17973,(31 - 44],State-gov,High School grad,Never-Married,Professional,Not-in-family,White,Male,0,0,<= 40,0,0
17974,<= 31,Private,High School grad,Married,Blue-Collar,Wife,White,Female,0,0,<= 40,0,0
17975,(31 - 44],Local-gov,High School grad,Married,White-Collar,Husband,White,Male,0,0,<= 40,0,0
17976,(31 - 44],Private,Prof-School,Separated,Professional,Not-in-family,White,Male,High,0,> 40,1,1
17977,> 44,Private,Bachelors,Married,Admin,Wife,White,Female,0,0,<= 40,1,1
17978,<= 31,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,> 40,0,0
17979,> 44,Self-emp-not-inc,High School grad,Separated,Service,Unmarried,White,Female,0,0,> 40,0,0
17980,(31 - 44],Self-emp-not-inc,Dropout,Never-Married,Service,Not-in-family,Black,Female,0,0,<= 40,0,0
17981,<= 31,Local-gov,High School grad,Married,Other,Husband,White,Male,0,0,<= 40,1,1
17982,<= 31,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,<= 40,0,0
17983,<= 31,Private,Associates,Never-Married,Blue-Collar,Unmarried,White,Male,0,0,> 40,0,0
17984,(31 - 44],Private,High School grad,Widowed,Sales,Not-in-family,White,Female,0,0,<= 40,0,0
17985,> 44,State-gov,Bachelors,Never-Married,Professional,Unmarried,Asian-Pac-Islander,Female,0,0,<= 40,1,0
17986,(31 - 44],Private,Bachelors,Married,Sales,Husband,White,Male,0,0,> 40,1,1
17987,(31 - 44],Private,Bachelors,Married,Sales,Husband,White,Male,0,0,> 40,0,1
17988,> 44,Private,High School grad,Separated,Sales,Unmarried,Black,Female,0,0,<= 40,0,0
17989,(31 - 44],Self-emp-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,> 40,0,0
17990,(31 - 44],Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,> 40,1,0
17991,> 44,Private,Dropout,Separated,Blue-Collar,Not-in-family,Black,Female,0,0,<= 40,0,0
17992,> 44,Private,High School grad,Never-Married,Service,Not-in-family,White,Female,Low,0,> 40,0,0
17993,(31 - 44],Private,Dropout,Separated,Blue-Collar,Unmarried,Black,Female,0,0,<= 40,0,0
17994,<= 31,Private,High School grad,Separated,Service,Own-child,Black,Male,0,0,<= 40,0,0
17995,<= 31,Private,High School grad,Separated,Sales,Unmarried,White,Male,0,0,<= 40,0,0
17996,<= 31,Private,Dropout,Separated,Blue-Collar,Other-relative,White,Male,0,0,<= 40,0,0
17997,> 44,Self-emp-inc,High School grad,Married,Sales,Husband,White,Male,0,0,> 40,0,1
17998,(31 - 44],Private,High School grad,Married,Blue-Collar,Wife,White,Female,0,0,<= 40,1,0
17999,> 44,Private,High School grad,Married,Sales,Husband,Asian-Pac-Islander,Male,0,0,<= 40,1,0
18000,<= 31,Private,Dropout,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,> 40,0,0
18001,<= 31,Private,High School grad,Never-Married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,> 40,0,0
18002,(31 - 44],Private,Bachelors,Married,Sales,Wife,White,Female,0,0,<= 40,0,1
18003,> 44,Self-emp-inc,Bachelors,Widowed,Sales,Unmarried,White,Male,0,0,> 40,1,0
18004,<= 31,Private,Dropout,Never-Married,Blue-Collar,Unmarried,White,Male,0,0,<= 40,0,0
18005,> 44,Local-gov,Bachelors,Married,White-Collar,Husband,White,Male,0,High,> 40,1,1
18006,> 44,Private,Dropout,Widowed,Blue-Collar,Not-in-family,White,Male,0,0,<= 40,0,0
18007,> 44,Private,High School grad,Widowed,Professional,Not-in-family,White,Female,0,0,<= 40,0,0
18008,(31 - 44],Private,Associates,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,0,0
18009,> 44,Private,Bachelors,Married,Sales,Husband,White,Male,0,High,> 40,1,1
18010,> 44,Federal-gov,High School grad,Widowed,Service,Not-in-family,White,Male,0,0,<= 40,0,0
18011,<= 31,Private,High School grad,Never-Married,Admin,Own-child,White,Male,0,0,<= 40,0,0
18012,(31 - 44],Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,> 40,0,0
18013,(31 - 44],Private,Bachelors,Married,Blue-Collar,Husband,White,Male,0,0,> 40,1,1
18014,> 44,Private,Bachelors,Married,Blue-Collar,Husband,White,Male,0,0,> 40,1,0
18015,(31 - 44],Private,Bachelors,Married,Sales,Husband,White,Male,0,0,> 40,1,1
18016,> 44,Private,Dropout,Separated,Admin,Unmarried,White,Female,0,0,<= 40,0,0
18017,> 44,Self-emp-inc,Bachelors,Separated,White-Collar,Not-in-family,White,Male,0,0,> 40,1,0
18018,> 44,Local-gov,High School grad,Married,Service,Husband,White,Male,0,High,> 40,0,0
18019,<= 31,Self-emp-not-inc,High School grad,Never-Married,Blue-Collar,Unmarried,White,Male,0,0,<= 40,0,0
18020,(31 - 44],Private,Bachelors,Separated,Admin,Not-in-family,Black,Male,0,0,> 40,0,0
18021,> 44,Self-emp-not-inc,Prof-School,Married,Sales,Wife,White,Female,High,0,<= 40,1,1
18022,(31 - 44],Self-emp-not-inc,Bachelors,Married,Blue-Collar,Husband,White,Male,0,High,> 40,1,1
18023,> 44,Local-gov,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,0,0
18024,(31 - 44],Private,Bachelors,Married,Sales,Husband,White,Male,Low,0,<= 40,0,0
18025,> 44,Private,Dropout,Separated,Blue-Collar,Not-in-family,White,Male,0,0,> 40,0,0
18026,> 44,Private,Bachelors,Married,White-Collar,Wife,Black,Female,0,0,<= 40,1,1
18027,> 44,Private,High School grad,Separated,Blue-Collar,Not-in-family,White,Female,0,0,<= 40,0,0
18028,(31 - 44],Private,High School grad,Never-Married,Service,Unmarried,Black,Female,0,0,<= 40,0,0
18029,(31 - 44],Self-emp-not-inc,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,0,0
18030,(31 - 44],Private,High School grad,Separated,Blue-Collar,Not-in-family,White,Male,0,0,<= 40,0,0
18031,<= 31,Private,High School grad,Never-Married,Professional,Own-child,White,Male,0,0,<= 40,0,0
18032,(31 - 44],Private,Bachelors,Married,White-Collar,Husband,Other,Male,0,0,<= 40,0,1
18033,(31 - 44],Private,High School grad,Never-Married,Service,Unmarried,White,Female,0,0,<= 40,0,0
18034,(31 - 44],Private,High School grad,Separated,Service,Not-in-family,Black,Male,0,0,<= 40,0,0
18035,<= 31,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,<= 40,0,0
18036,<= 31,Private,Dropout,Never-Married,Blue-Collar,Other-relative,White,Male,0,0,> 40,0,0
18037,(31 - 44],Local-gov,Bachelors,Separated,Professional,Unmarried,White,Male,0,0,<= 40,0,0
18038,> 44,Private,High School grad,Married,Sales,Husband,White,Male,Low,0,<= 40,1,1
18039,<= 31,Private,Associates,Never-Married,Sales,Not-in-family,White,Male,0,0,> 40,0,0
18040,> 44,Self-emp-inc,Bachelors,Married,Sales,Husband,White,Male,0,0,> 40,0,1
18041,(31 - 44],Private,Bachelors,Married,White-Collar,Husband,White,Male,0,Low,> 40,1,1
18042,> 44,State-gov,Dropout,Married,Admin,Husband,White,Male,0,0,<= 40,0,0
18043,<= 31,Private,High School grad,Never-Married,Sales,Own-child,Black,Female,0,0,<= 40,0,0
18044,> 44,Local-gov,Bachelors,Never-Married,Professional,Not-in-family,White,Female,0,0,<= 40,1,0
18045,<= 31,Private,High School grad,Never-Married,Blue-Collar,Unmarried,White,Male,0,0,> 40,0,0
18046,> 44,Self-emp-not-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,1,0
18047,<= 31,Private,High School grad,Separated,Blue-Collar,Own-child,White,Male,0,Low,> 40,0,0
18048,<= 31,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,> 40,0,0
18049,> 44,Private,Associates,Separated,Professional,Unmarried,White,Female,Low,0,<= 40,0,0
18050,(31 - 44],Private,Bachelors,Married,Professional,Husband,White,Male,0,Low,<= 40,1,1
18051,<= 31,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,<= 40,0,0
18052,(31 - 44],Self-emp-not-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,1,1
18053,<= 31,Private,High School grad,Never-Married,Admin,Not-in-family,White,Female,0,0,> 40,0,0
18054,(31 - 44],Self-emp-inc,Associates,Separated,White-Collar,Not-in-family,White,Male,0,0,> 40,0,0
18055,<= 31,Private,Bachelors,Married,White-Collar,Husband,White,Male,0,0,> 40,1,1
18056,<= 31,Private,Bachelors,Married,Other,Husband,White,Male,0,0,<= 40,0,1
18057,(31 - 44],Private,High School grad,Married,Professional,Husband,White,Male,0,0,<= 40,1,0
18058,<= 31,Private,Bachelors,Never-Married,Professional,Not-in-family,Black,Male,0,0,> 40,1,0
18059,> 44,Private,Dropout,Widowed,Service,Not-in-family,White,Female,0,0,<= 40,0,0
18060,(31 - 44],Federal-gov,Masters,Married,White-Collar,Husband,White,Male,0,0,<= 40,1,1
18061,<= 31,Private,Dropout,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,> 40,0,0
18062,(31 - 44],Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,> 40,1,0
18063,> 44,Local-gov,Bachelors,Married,Professional,Husband,White,Male,High,0,<= 40,1,1
18064,> 44,Private,High School grad,Separated,Admin,Unmarried,White,Female,0,0,> 40,0,0
18065,(31 - 44],Local-gov,Masters,Never-Married,Professional,Not-in-family,White,Female,0,0,> 40,0,0
18066,(31 - 44],Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,0,0
18067,> 44,Federal-gov,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,1,1
18068,> 44,Private,Bachelors,Separated,White-Collar,Unmarried,White,Female,0,0,<= 40,0,0
18069,<= 31,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,> 40,0,0
18070,<= 31,Local-gov,Doctorate,Never-Married,Professional,Not-in-family,White,Male,0,0,> 40,1,0
18071,> 44,Private,High School grad,Never-Married,Blue-Collar,Other-relative,White,Male,0,0,> 40,0,0
18072,(31 - 44],Private,High School grad,Separated,Service,Other-relative,White,Female,0,0,<= 40,0,0
18073,<= 31,Private,Prof-School,Married,Admin,Husband,White,Male,0,0,<= 40,0,0
18074,<= 31,Private,High School grad,Never-Married,Service,Own-child,White,Male,0,0,<= 40,0,0
18075,<= 31,Private,Dropout,Never-Married,Service,Not-in-family,White,Male,0,0,<= 40,0,0
18076,(31 - 44],Self-emp-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,> 40,0,0
18077,(31 - 44],State-gov,Associates,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,0,0
18078,> 44,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,0,0
18079,(31 - 44],Private,Dropout,Separated,White-Collar,Unmarried,White,Female,0,0,<= 40,1,0
18080,> 44,Private,Bachelors,Married,Professional,Husband,White,Male,0,0,> 40,1,1
18081,(31 - 44],Self-emp-not-inc,High School grad,Married,White-Collar,Husband,White,Male,0,0,<= 40,0,0
18082,(31 - 44],Private,High School grad,Separated,White-Collar,Unmarried,White,Female,0,0,<= 40,0,0
18083,<= 31,Private,High School grad,Never-Married,Other,Not-in-family,White,Female,0,0,> 40,0,0
18084,<= 31,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,> 40,0,0
18085,<= 31,Private,High School grad,Never-Married,Service,Unmarried,Black,Female,0,0,<= 40,0,0
18086,<= 31,Private,High School grad,Never-Married,Sales,Not-in-family,White,Female,0,0,<= 40,0,0
18087,<= 31,Private,Associates,Separated,Admin,Unmarried,White,Female,0,0,> 40,0,0
18088,> 44,Private,Dropout,Separated,Blue-Collar,Other-relative,White,Female,0,0,<= 40,0,0
18089,> 44,Private,High School grad,Married,Admin,Husband,White,Male,0,0,<= 40,0,0
18090,> 44,Private,Bachelors,Married,Service,Husband,White,Male,0,0,<= 40,0,0
18091,(31 - 44],Private,High School grad,Separated,Admin,Unmarried,White,Female,0,0,> 40,0,0
18092,> 44,Self-emp-not-inc,Bachelors,Separated,White-Collar,Not-in-family,White,Male,0,0,<= 40,0,0
18093,<= 31,Private,High School grad,Never-Married,Sales,Not-in-family,White,Male,0,0,> 40,0,0
18094,> 44,Private,High School grad,Separated,Admin,Not-in-family,White,Female,0,0,<= 40,0,0
18095,(31 - 44],Private,High School grad,Married,Blue-Collar,Husband,Black,Male,0,0,<= 40,0,0
18096,(31 - 44],Private,Associates,Married,Admin,Husband,White,Male,0,0,<= 40,0,0
18097,(31 - 44],Private,High School grad,Never-Married,Sales,Not-in-family,White,Female,0,0,<= 40,0,0
18098,> 44,Private,Bachelors,Married,Professional,Husband,White,Male,0,0,> 40,0,1
18099,<= 31,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,> 40,0,0
18100,<= 31,Private,Bachelors,Never-Married,Professional,Own-child,White,Female,0,0,<= 40,0,0
18101,> 44,Private,Dropout,Never-Married,Blue-Collar,Not-in-family,Black,Male,0,0,<= 40,0,0
18102,> 44,Private,Dropout,Widowed,Sales,Not-in-family,White,Female,0,0,<= 40,0,0
18103,> 44,Local-gov,High School grad,Never-Married,Other,Not-in-family,Black,Male,0,0,<= 40,0,0
18104,> 44,Federal-gov,High School grad,Married,Other,Husband,White,Male,High,0,<= 40,1,1
18105,<= 31,Private,High School grad,Married,White-Collar,Husband,White,Male,0,0,> 40,0,0
18106,<= 31,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,Low,<= 40,0,0
18107,> 44,Private,High School grad,Never-Married,Admin,Own-child,White,Female,0,0,<= 40,0,0
18108,(31 - 44],Private,Associates,Married,Other,Husband,White,Male,0,0,> 40,1,0
18109,(31 - 44],Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,> 40,0,0
18110,(31 - 44],Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,> 40,0,1
18111,> 44,Private,Masters,Widowed,Professional,Not-in-family,White,Female,0,0,<= 40,0,0
18112,(31 - 44],Private,High School grad,Separated,Admin,Unmarried,White,Female,0,0,<= 40,0,0
18113,(31 - 44],Private,High School grad,Separated,Blue-Collar,Not-in-family,White,Female,0,Low,> 40,0,0
18114,> 44,Private,High School grad,Married,Professional,Husband,White,Male,0,0,<= 40,0,0
18115,> 44,Private,Bachelors,Married,Professional,Husband,White,Male,0,0,> 40,1,1
18116,> 44,Private,Bachelors,Separated,Admin,Unmarried,White,Female,0,0,<= 40,0,0
18117,<= 31,Private,High School grad,Never-Married,Other,Other-relative,White,Male,0,0,<= 40,0,0
18118,(31 - 44],Private,High School grad,Separated,Admin,Unmarried,White,Female,0,0,<= 40,0,0
18119,(31 - 44],Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,1,0
18120,<= 31,Private,High School grad,Never-Married,Blue-Collar,Own-child,Black,Male,0,0,<= 40,0,0
18121,> 44,Private,High School grad,Separated,Blue-Collar,Not-in-family,White,Female,0,0,<= 40,0,0
18122,(31 - 44],Private,High School grad,Married,Admin,Wife,White,Female,0,0,<= 40,1,0
18123,> 44,Private,Bachelors,Married,White-Collar,Husband,White,Male,0,0,> 40,1,1
18124,<= 31,Private,High School grad,Widowed,Blue-Collar,Unmarried,White,Female,0,0,<= 40,0,0
18125,<= 31,Private,High School grad,Separated,Service,Not-in-family,White,Male,0,0,<= 40,0,0
18126,> 44,Local-gov,High School grad,Separated,Admin,Unmarried,White,Female,0,0,> 40,0,0
18127,(31 - 44],Private,High School grad,Separated,Service,Unmarried,White,Female,0,0,> 40,0,0
18128,(31 - 44],Self-emp-inc,Associates,Married,Sales,Husband,Other,Male,0,High,> 40,0,0
18129,<= 31,Private,High School grad,Never-Married,Admin,Own-child,White,Male,0,0,<= 40,0,0
18130,> 44,Private,Dropout,Never-Married,Blue-Collar,Not-in-family,Black,Female,0,0,<= 40,0,0
18131,<= 31,Private,Associates,Separated,Admin,Unmarried,White,Female,0,0,<= 40,0,0
18132,(31 - 44],Private,Dropout,Separated,Blue-Collar,Other-relative,White,Male,0,0,<= 40,0,0
18133,<= 31,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,0,0
18134,(31 - 44],Private,Bachelors,Married,Professional,Wife,White,Female,0,0,<= 40,1,0
18135,<= 31,Private,High School grad,Separated,Blue-Collar,Not-in-family,Other,Male,0,0,<= 40,0,0
18136,<= 31,Private,High School grad,Married,Admin,Wife,White,Female,0,0,<= 40,0,0
18137,> 44,Private,High School grad,Married,Blue-Collar,Husband,White,Male,High,0,> 40,1,1
18138,<= 31,Private,Dropout,Never-Married,Blue-Collar,Unmarried,White,Male,0,0,<= 40,0,0
18139,<= 31,Private,Bachelors,Never-Married,Professional,Not-in-family,White,Male,0,0,<= 40,0,0
18140,<= 31,Private,Associates,Never-Married,Admin,Own-child,White,Female,0,0,<= 40,0,0
18141,<= 31,Private,High School grad,Never-Married,Admin,Own-child,White,Female,Low,0,> 40,0,0
18142,(31 - 44],Private,High School grad,Married,Admin,Husband,White,Male,0,0,<= 40,1,0
18143,(31 - 44],Private,Masters,Never-Married,White-Collar,Not-in-family,White,Male,0,0,<= 40,1,1
18144,> 44,Self-emp-inc,Bachelors,Married,Sales,Wife,White,Female,0,0,<= 40,1,0
18145,<= 31,Private,Dropout,Never-Married,Service,Other-relative,White,Female,0,0,<= 40,0,0
18146,<= 31,Private,Dropout,Never-Married,Service,Own-child,Black,Female,0,0,<= 40,0,0
18147,(31 - 44],Private,High School grad,Married,White-Collar,Husband,White,Male,0,0,<= 40,0,0
18148,<= 31,Private,High School grad,Never-Married,Admin,Own-child,White,Female,0,0,<= 40,0,0
18149,> 44,Private,Bachelors,Married,White-Collar,Husband,White,Male,0,0,<= 40,1,1
18150,(31 - 44],Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,0,0
18151,(31 - 44],Private,Bachelors,Married,White-Collar,Husband,White,Male,Low,0,> 40,0,0
18152,(31 - 44],Self-emp-not-inc,Prof-School,Married,Professional,Husband,White,Male,High,0,> 40,1,1
18153,> 44,Private,High School grad,Married,White-Collar,Husband,White,Male,0,0,> 40,0,1
18154,(31 - 44],Private,Prof-School,Married,Professional,Husband,White,Male,0,0,> 40,0,1
18155,<= 31,Private,High School grad,Separated,Service,Own-child,White,Female,0,0,<= 40,0,0
18156,(31 - 44],Private,High School grad,Separated,Other,Unmarried,White,Female,0,0,<= 40,0,0
18157,> 44,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,> 40,0,1
18158,<= 31,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,> 40,0,0
18159,(31 - 44],Self-emp-not-inc,Dropout,Married,Blue-Collar,Husband,Black,Male,0,0,> 40,0,0
18160,(31 - 44],Private,Bachelors,Married,Sales,Husband,White,Male,0,0,<= 40,0,1
18161,(31 - 44],Self-emp-not-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,> 40,0,0
18162,<= 31,Private,High School grad,Separated,Admin,Unmarried,White,Female,0,0,<= 40,0,0
18163,<= 31,Private,Dropout,Never-Married,Blue-Collar,Unmarried,Other,Male,0,0,<= 40,0,0
18164,(31 - 44],Private,Bachelors,Married,White-Collar,Husband,White,Male,0,0,<= 40,1,0
18165,> 44,Self-emp-not-inc,Associates,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,1,0
18166,(31 - 44],Private,Associates,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,0,0
18167,> 44,Private,High School grad,Married,Blue-Collar,Wife,Black,Female,High,0,<= 40,1,1
18168,(31 - 44],Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,0,0
18169,(31 - 44],Private,High School grad,Married,Sales,Husband,White,Male,Low,0,<= 40,0,0
